"","Overall","Value","Valor"
"9632",66,"€425K",425000
"9633",66,"€525K",525000
"9634",66,"€675K",675000
"9635",66,"€800K",800000
"9636",66,"€675K",675000
"9637",66,"€500K",500000
"9638",66,"€500K",500000
"9639",66,"€1M",1000000
"9640",66,"€875K",875000
"9641",66,"€1M",1000000
"9642",66,"€575K",575000
"9643",66,"€675K",675000
"9644",66,"€550K",550000
"9645",66,"€625K",625000
"9646",66,"€1.1M",1100000
"9647",66,"€325K",325000
"9648",66,"€800K",800000
"9649",66,"€825K",825000
"9650",66,"€850K",850000
"9651",66,"€260K",260000
"9652",66,"€950K",950000
"9653",66,"€1.1M",1100000
"9654",66,"€500K",500000
"9655",66,"€250K",250000
"9656",66,"€825K",825000
"9657",66,"€675K",675000
"9658",66,"€700K",700000
"9659",66,"€800K",800000
"9660",66,"€575K",575000
"9661",66,"€575K",575000
"9662",66,"€825K",825000
"9663",66,"€775K",775000
"9664",66,"€1.2M",1200000
"9665",66,"€200K",200000
"9666",66,"€975K",975000
"9667",66,"€1.1M",1100000
"9668",66,"€575K",575000
"9669",66,"€725K",725000
"9670",66,"€425K",425000
"9671",66,"€775K",775000
"9672",66,"€200K",200000
"9673",66,"€925K",925000
"9674",66,"€875K",875000
"9675",66,"€725K",725000
"9676",66,"€625K",625000
"9677",66,"€500K",500000
"9678",66,"€625K",625000
"9679",66,"€800K",800000
"9680",66,"€425K",425000
"9681",66,"€375K",375000
"9682",66,"€180K",180000
"9683",66,"€1.1M",1100000
"9684",66,"€600K",600000
"9685",66,"€350K",350000
"9686",66,"€675K",675000
"9687",66,"€900K",900000
"9688",66,"€1M",1000000
"9689",66,"€650K",650000
"9690",66,"€525K",525000
"9691",66,"€825K",825000
"9692",66,"€750K",750000
"9693",66,"€825K",825000
"9694",66,"€800K",800000
"9695",66,"€925K",925000
"9696",66,"€850K",850000
"9697",66,"€1M",1000000
"9698",66,"€700K",700000
"9699",66,"€675K",675000
"9700",66,"€625K",625000
"9701",66,"€375K",375000
"9702",66,"€650K",650000
"9703",66,"€625K",625000
"9704",66,"€400K",400000
"9705",66,"€400K",400000
"9706",66,"€1.3M",1300000
"9707",66,"€625K",625000
"9708",66,"€675K",675000
"9709",66,"€575K",575000
"9710",66,"€900K",900000
"9711",66,"€150K",150000
"9712",66,"€900K",900000
"9713",66,"€500K",500000
"9714",66,"€650K",650000
"9715",66,"€550K",550000
"9716",66,"€600K",600000
"9717",66,"€375K",375000
"9718",66,"€650K",650000
"9719",66,"€525K",525000
"9720",66,"€525K",525000
"9721",66,"€675K",675000
"9722",66,"€950K",950000
"9723",66,"€875K",875000
"9724",66,"€850K",850000
"9725",66,"€975K",975000
"9726",66,"€625K",625000
"9727",66,"€825K",825000
"9728",66,"€850K",850000
"9729",66,"€675K",675000
"9730",66,"€850K",850000
"9731",66,"€825K",825000
"9732",66,"€425K",425000
"9733",66,"€825K",825000
"9734",66,"€875K",875000
"9735",66,"€700K",700000
"9736",66,"€800K",800000
"9737",66,"€800K",800000
"9738",66,"€650K",650000
"9739",66,"€700K",700000
"9740",66,"€875K",875000
"9741",66,"€775K",775000
"9742",66,"€1.1M",1100000
"9743",66,"€1.2M",1200000
"9744",66,"€700K",700000
"9745",66,"€1M",1000000
"9746",66,"€925K",925000
"9747",66,"€475K",475000
"9748",66,"€675K",675000
"9749",66,"€600K",600000
"9750",66,"€875K",875000
"9751",66,"€650K",650000
"9752",66,"€650K",650000
"9753",66,"€650K",650000
"9754",66,"€1.3M",1300000
"9755",66,"€825K",825000
"9756",66,"€500K",500000
"9757",66,"€750K",750000
"9758",66,"€675K",675000
"9759",66,"€675K",675000
"9760",66,"€875K",875000
"9761",66,"€775K",775000
"9762",66,"€270K",270000
"9763",66,"€750K",750000
"9764",66,"€450K",450000
"9765",66,"€900K",900000
"9766",66,"€1.4M",1400000
"9767",65,"€700K",700000
"9768",65,"€550K",550000
"9769",65,"€300K",300000
"9770",65,"€675K",675000
"9771",65,"€875K",875000
"9772",65,"€425K",425000
"9773",65,"€400K",400000
"9774",65,"€675K",675000
"9775",65,"€1M",1000000
"9776",65,"€675K",675000
"9777",65,"€500K",500000
"9778",65,"€350K",350000
"9779",65,"€725K",725000
"9780",65,"€700K",700000
"9781",65,"€550K",550000
"9782",65,"€775K",775000
"9783",65,"€850K",850000
"9784",65,"€475K",475000
"9785",65,"€475K",475000
"9786",65,"€220K",220000
"9787",65,"€750K",750000
"9788",65,"€600K",600000
"9789",65,"€825K",825000
"9790",65,"€775K",775000
"9791",65,"€425K",425000
"9792",65,"€850K",850000
"9793",65,"€1.1M",1100000
"9794",65,"€575K",575000
"9795",65,"€425K",425000
"9796",65,"€675K",675000
"9797",65,"€650K",650000
"9798",65,"€575K",575000
"9799",65,"€525K",525000
"9800",65,"€700K",700000
"9801",65,"€625K",625000
"9802",65,"€1M",1000000
"9803",65,"€1.1M",1100000
"9804",65,"€625K",625000
"9805",65,"€825K",825000
"9806",65,"€875K",875000
"9807",65,"€675K",675000
"9808",65,"€270K",270000
"9809",65,"€475K",475000
"9810",65,"€220K",220000
"9811",65,"€450K",450000
"9812",65,"€40K",40000
"9813",65,"€950K",950000
"9814",65,"€550K",550000
"9815",65,"€525K",525000
"9816",65,"€575K",575000
"9817",65,"€450K",450000
"9818",65,"€750K",750000
"9819",65,"€60K",60000
"9820",65,"€600K",600000
"9821",65,"€825K",825000
"9822",65,"€350K",350000
"9823",65,"€300K",300000
"9824",65,"€750K",750000
"9825",65,"€475K",475000
"9826",65,"€70K",70000
"9827",65,"€825K",825000
"9828",65,"€900K",900000
"9829",65,"€700K",700000
"9830",65,"€500K",500000
"9831",65,"€525K",525000
"9832",65,"€850K",850000
"9833",65,"€525K",525000
"9834",65,"€500K",500000
"9835",65,"€600K",600000
"9836",65,"€550K",550000
"9837",65,"€375K",375000
"9838",65,"€575K",575000
"9839",65,"€525K",525000
"9840",65,"€500K",500000
"9841",65,"€800K",800000
"9842",65,"€525K",525000
"9843",65,"€400K",400000
"9844",65,"€1.2M",1200000
"9845",65,"€700K",700000
"9846",65,"€625K",625000
"9847",65,"€950K",950000
"9848",65,"€400K",400000
"9849",65,"€425K",425000
"9850",65,"€650K",650000
"9851",65,"€675K",675000
"9852",65,"€900K",900000
"9853",65,"€350K",350000
"9854",65,"€950K",950000
"9855",65,"€450K",450000
"9856",65,"€925K",925000
"9857",65,"€675K",675000
"9858",65,"€300K",300000
"9859",65,"€550K",550000
"9860",65,"€220K",220000
"9861",65,"€550K",550000
"9862",65,"€925K",925000
"9863",65,"€625K",625000
"9864",65,"€650K",650000
"9865",65,"€425K",425000
"9866",65,"€550K",550000
"9867",65,"€550K",550000
"9868",65,"€725K",725000
"9869",65,"€500K",500000
"9870",65,"€775K",775000
"9871",65,"€675K",675000
"9872",65,"€500K",500000
"9873",65,"€525K",525000
"9874",65,"€750K",750000
"9875",65,"€525K",525000
"9876",65,"€400K",400000
"9877",65,"€625K",625000
"9878",65,"€1.1M",1100000
"9879",65,"€525K",525000
"9880",65,"€350K",350000
"9881",65,"€725K",725000
"9882",65,"€550K",550000
"9883",65,"€160K",160000
"9884",65,"€450K",450000
"9885",65,"€750K",750000
"9886",65,"€875K",875000
"9887",65,"€600K",600000
"9888",65,"€550K",550000
"9889",65,"€475K",475000
"9890",65,"€525K",525000
"9891",65,"€650K",650000
"9892",65,"€600K",600000
"9893",65,"€400K",400000
"9894",65,"€525K",525000
"9895",65,"€375K",375000
"9896",65,"€1.1M",1100000
"9897",65,"€575K",575000
"9898",65,"€550K",550000
"9899",65,"€550K",550000
"9900",65,"€1.1M",1100000
"9901",65,"€850K",850000
"9902",65,"€650K",650000
"9903",65,"€925K",925000
"9904",65,"€650K",650000
"9905",65,"€525K",525000
"9906",65,"€575K",575000
"9907",65,"€525K",525000
"9908",65,"€950K",950000
"9909",65,"€625K",625000
"9910",65,"€1.1M",1100000
"9911",65,"€325K",325000
"9912",65,"€500K",500000
"9913",65,"€475K",475000
"9914",65,"€850K",850000
"9915",65,"€750K",750000
"9916",65,"€575K",575000
"9917",65,"€550K",550000
"9918",65,"€300K",300000
"9919",65,"€550K",550000
"9920",65,"€750K",750000
"9921",65,"€130K",130000
"9922",65,"€1M",1000000
"9923",65,"€625K",625000
"9924",65,"€210K",210000
"9925",65,"€325K",325000
"9926",65,"€1.1M",1100000
"9927",65,"€525K",525000
"9928",65,"€70K",70000
"9929",65,"€240K",240000
"9930",65,"€425K",425000
"9931",65,"€575K",575000
"9932",65,"€525K",525000
"9933",65,"€575K",575000
"9934",65,"€500K",500000
"9935",65,"€600K",600000
"9936",65,"€600K",600000
"9937",65,"€650K",650000
"9938",65,"€425K",425000
"9939",65,"€725K",725000
"9940",65,"€750K",750000
"9941",65,"€775K",775000
"9942",65,"€70K",70000
"9943",65,"€700K",700000
"9944",65,"€220K",220000
"9945",65,"€975K",975000
"9946",65,"€400K",400000
"9947",65,"€450K",450000
"9948",65,"€625K",625000
"9949",65,"€220K",220000
"9950",65,"€375K",375000
"9951",65,"€1.2M",1200000
"9952",65,"€675K",675000
"9953",65,"€1.1M",1100000
"9954",65,"€575K",575000
"9955",65,"€650K",650000
"9956",65,"€525K",525000
"9957",65,"€650K",650000
"9958",65,"€300K",300000
"9959",65,"€220K",220000
"9960",65,"€500K",500000
"9961",65,"€650K",650000
"9962",65,"€400K",400000
"9963",65,"€775K",775000
"9964",65,"€700K",700000
"9965",65,"€475K",475000
"9966",65,"€750K",750000
"9967",65,"€550K",550000
"9968",65,"€650K",650000
"9969",65,"€750K",750000
"9970",65,"€825K",825000
"9971",65,"€725K",725000
"9972",65,"€550K",550000
"9973",65,"€300K",300000
"9974",65,"€950K",950000
"9975",65,"€220K",220000
"9976",65,"€675K",675000
"9977",65,"€450K",450000
"9978",65,"€725K",725000
"9979",65,"€400K",400000
"9980",65,"€775K",775000
"9981",65,"€750K",750000
"9982",65,"€750K",750000
"9983",65,"€375K",375000
"9984",65,"€575K",575000
"9985",65,"€1.2M",1200000
"9986",65,"€650K",650000
"9987",65,"€550K",550000
"9988",65,"€550K",550000
"9989",65,"€750K",750000
"9990",65,"€400K",400000
"9991",65,"€1M",1000000
"9992",65,"€800K",800000
"9993",65,"€350K",350000
"9994",65,"€550K",550000
"9995",65,"€850K",850000
"9996",65,"€675K",675000
"9997",65,"€825K",825000
"9998",65,"€600K",600000
"9999",65,"€425K",425000
"10000",65,"€325K",325000
"10001",65,"€575K",575000
"10002",65,"€750K",750000
"10003",65,"€825K",825000
"10004",65,"€300K",300000
"10005",65,"€450K",450000
"10006",65,"€725K",725000
"10007",65,"€475K",475000
"10008",65,"€1.2M",1200000
"10009",65,"€850K",850000
"10010",65,"€575K",575000
"10011",65,"€600K",600000
"10012",65,"€600K",600000
"10013",65,"€220K",220000
"10014",65,"€1.2M",1200000
"10015",65,"€475K",475000
"10016",65,"€325K",325000
"10017",65,"€650K",650000
"10018",65,"€350K",350000
"10019",65,"€1.1M",1100000
"10020",65,"€725K",725000
"10021",65,"€130K",130000
"10022",65,"€450K",450000
"10023",65,"€425K",425000
"10024",65,"€725K",725000
"10025",65,"€70K",70000
"10026",65,"€525K",525000
"10027",65,"€325K",325000
"10028",65,"€775K",775000
"10029",65,"€550K",550000
"10030",65,"€775K",775000
"10031",65,"€400K",400000
"10032",65,"€575K",575000
"10033",65,"€950K",950000
"10034",65,"€525K",525000
"10035",65,"€575K",575000
"10036",65,"€1M",1000000
"10037",65,"€550K",550000
"10038",65,"€425K",425000
"10039",65,"€325K",325000
"10040",65,"€750K",750000
"10041",65,"€575K",575000
"10042",65,"€550K",550000
"10043",65,"€575K",575000
"10044",65,"€550K",550000
"10045",65,"€675K",675000
"10046",65,"€130K",130000
"10047",65,"€800K",800000
"10048",65,"€550K",550000
"10049",65,"€70K",70000
"10050",65,"€500K",500000
"10051",65,"€675K",675000
"10052",65,"€450K",450000
"10053",65,"€575K",575000
"10054",65,"€525K",525000
"10055",65,"€650K",650000
"10056",65,"€1M",1000000
"10057",65,"€850K",850000
"10058",65,"€150K",150000
"10059",65,"€700K",700000
"10060",65,"€675K",675000
"10061",65,"€575K",575000
"10062",65,"€425K",425000
"10063",65,"€650K",650000
"10064",65,"€160K",160000
"10065",65,"€650K",650000
"10066",65,"€550K",550000
"10067",65,"€675K",675000
"10068",65,"€625K",625000
"10069",65,"€450K",450000
"10070",65,"€750K",750000
"10071",65,"€575K",575000
"10072",65,"€500K",500000
"10073",65,"€650K",650000
"10074",65,"€1.1M",1100000
"10075",65,"€875K",875000
"10076",65,"€1.1M",1100000
"10077",65,"€725K",725000
"10078",65,"€600K",600000
"10079",65,"€725K",725000
"10080",65,"€725K",725000
"10081",65,"€750K",750000
"10082",65,"€750K",750000
"10083",65,"€700K",700000
"10084",65,"€120K",120000
"10085",65,"€270K",270000
"10086",65,"€425K",425000
"10087",65,"€475K",475000
"10088",65,"€220K",220000
"10089",65,"€70K",70000
"10090",65,"€600K",600000
"10091",65,"€675K",675000
"10092",65,"€925K",925000
"10093",65,"€525K",525000
"10094",65,"€775K",775000
"10095",65,"€500K",500000
"10096",65,"€750K",750000
"10097",65,"€725K",725000
"10098",65,"€400K",400000
"10099",65,"€550K",550000
"10100",65,"€400K",400000
"10101",65,"€750K",750000
"10102",65,"€750K",750000
"10103",65,"€975K",975000
"10104",65,"€525K",525000
"10105",65,"€875K",875000
"10106",65,"€725K",725000
"10107",65,"€775K",775000
"10108",65,"€625K",625000
"10109",65,"€425K",425000
"10110",65,"€575K",575000
"10111",65,"€500K",500000
"10112",65,"€750K",750000
"10113",65,"€750K",750000
"10114",65,"€425K",425000
"10115",65,"€450K",450000
"10116",65,"€525K",525000
"10117",65,"€325K",325000
"10118",65,"€475K",475000
"10119",65,"€425K",425000
"10120",65,"€425K",425000
"10121",65,"€425K",425000
"10122",65,"€650K",650000
"10123",65,"€750K",750000
"10124",65,"€250K",250000
"10125",65,"€550K",550000
"10126",65,"€400K",400000
"10127",65,"€725K",725000
"10128",65,"€625K",625000
"10129",65,"€700K",700000
"10130",65,"€775K",775000
"10131",65,"€700K",700000
"10132",65,"€575K",575000
"10133",65,"€675K",675000
"10134",65,"€600K",600000
"10135",65,"€675K",675000
"10136",65,"€525K",525000
"10137",65,"€210K",210000
"10138",65,"€675K",675000
"10139",65,"€425K",425000
"10140",65,"€525K",525000
"10141",65,"€400K",400000
"10142",65,"€375K",375000
"10143",65,"€450K",450000
"10144",65,"€650K",650000
"10145",65,"€950K",950000
"10146",65,"€280K",280000
"10147",65,"€625K",625000
"10148",65,"€850K",850000
"10149",65,"€400K",400000
"10150",65,"€1M",1000000
"10151",65,"€625K",625000
"10152",65,"€375K",375000
"10153",65,"€650K",650000
"10154",65,"€850K",850000
"10155",65,"€220K",220000
"10156",65,"€550K",550000
"10157",65,"€625K",625000
"10158",65,"€850K",850000
"10159",65,"€675K",675000
"10160",65,"€800K",800000
"10161",65,"€875K",875000
"10162",65,"€350K",350000
"10163",65,"€575K",575000
"10164",65,"€750K",750000
"10165",65,"€675K",675000
"10166",65,"€525K",525000
"10167",65,"€600K",600000
"10168",65,"€550K",550000
"10169",65,"€525K",525000
"10170",65,"€775K",775000
"10171",65,"€700K",700000
"10172",65,"€550K",550000
"10173",65,"€900K",900000
"10174",65,"€825K",825000
"10175",65,"€700K",700000
"10176",65,"€400K",400000
"10177",65,"€600K",600000
"10178",65,"€1.1M",1100000
"10179",65,"€575K",575000
"10180",65,"€525K",525000
"10181",65,"€725K",725000
"10182",65,"€600K",600000
"10183",65,"€775K",775000
"10184",65,"€575K",575000
"10185",65,"€575K",575000
"10186",65,"€1.1M",1100000
"10187",65,"€725K",725000
"10188",65,"€475K",475000
"10189",65,"€550K",550000
"10190",65,"€525K",525000
"10191",65,"€575K",575000
"10192",65,"€750K",750000
"10193",65,"€1.1M",1100000
"10194",65,"€600K",600000
"10195",65,"€825K",825000
"10196",65,"€350K",350000
"10197",65,"€950K",950000
"10198",65,"€425K",425000
"10199",65,"€450K",450000
"10200",65,"€550K",550000
"10201",65,"€650K",650000
"10202",65,"€525K",525000
"10203",65,"€600K",600000
"10204",65,"€575K",575000
"10205",65,"€575K",575000
"10206",65,"€675K",675000
"10207",65,"€550K",550000
"10208",65,"€550K",550000
"10209",65,"€625K",625000
"10210",65,"€375K",375000
"10211",65,"€350K",350000
"10212",65,"€950K",950000
"10213",65,"€600K",600000
"10214",65,"€750K",750000
"10215",65,"€575K",575000
"10216",65,"€950K",950000
"10217",65,"€875K",875000
"10218",65,"€525K",525000
"10219",65,"€650K",650000
"10220",65,"€550K",550000
"10221",65,"€425K",425000
"10222",65,"€775K",775000
"10223",65,"€650K",650000
"10224",65,"€950K",950000
"10225",65,"€700K",700000
"10226",65,"€425K",425000
"10227",65,"€600K",600000
"10228",65,"€500K",500000
"10229",65,"€750K",750000
"10230",65,"€775K",775000
"10231",65,"€525K",525000
"10232",65,"€425K",425000
"10233",65,"€550K",550000
"10234",65,"€625K",625000
"10235",65,"€925K",925000
"10236",65,"€425K",425000
"10237",65,"€400K",400000
"10238",65,"€750K",750000
"10239",65,"€550K",550000
"10240",65,"€800K",800000
"10241",65,"€675K",675000
"10242",65,"€525K",525000
"10243",65,"€575K",575000
"10244",65,"€450K",450000
"10245",65,"€925K",925000
"10246",65,"€725K",725000
"10247",65,"€725K",725000
"10248",65,"€650K",650000
"10249",65,"€700K",700000
"10250",65,"€475K",475000
"10251",65,"€750K",750000
